Molality,Monomer Molecular Weight,Degree of Polymerization,CONDUCTIVITY,Mol_smiles_clean,is_valid,Count_P,Count_Cl,Count_O,Count_Si,Count_C,Count_F,Count_N,Count_S,Heteroatom_count,Topological_diameter_bonds,Longest_chain_atoms_est,MolWt,MolLogP,LogP,TPSA,TPSA_ratio,NumHDonors,NumHAcceptors,NumRotatableBonds,HeavyAtomCount,LabuteASA,Chi0,Chi1,Kappa1,Kappa2,FractionCSP3,RingCount,NumAromaticRings,NumAliphaticRings,MolCharge,MaxCharge,MinCharge,MeanCharge,FG_carbonyl,FG_ester,FG_amine_primary,FG_amine_secondary,FG_tertiary_amine,FG_sulfonyl,FG_thiol,FG_phosphate,FG_ether,FG_aromatic_ring,AromaticAtomCount,EState_sum,EState_mean,EState_max,EState_min,EState_std,Total_formal_charge,Num_positive_atoms,Num_negative_atoms,SASA_sum
1.4489,461.74,17.0,5.5219e-05,CCC(CCNC(=O)C(C)O)OC(=O),True,0,0,4,0,9,0,1,0,0,9.0,10,203.238,-0.1749,-0.1749,75.63,0.37212529153012724,2,4,7,14,83.43947330840089,10.974691494688164,6.612590865130759,12.9,7.3176284871383475,0.7777777777777778,0,0,0,0,0.2928535080989315,-0.4645288989997171,-0.0745859745003178,2,1,0,1,1,0,0,0,1,0,0,40.833333333333336,2.916666666666667,10.899043839758125,-0.9980871546149326,3.9211294608409513,0,0,0,83.43947330840089
1.336,460.75,31.0,2.5799e-05,CC(C)N(C)C(=O)CC(CN)OC(=O),True,0,0,3,0,9,0,2,0,0,8.0,9,202.25399999999996,-0.256399999999999,-0.256399999999999,72.63,0.35910291020202323,1,4,6,14,84.1951017398129,11.137828201504695,6.523274467653718,12.9,6.36835728120355,0.7777777777777778,0,0,0,0,0.29291430581959355,-0.46268812035150014,-0.07012227283556338,2,1,1,0,1,0,0,0,1,0,0,38.83333333333333,2.7738095238095233,11.503055555555555,-0.5127777777777782,3.6729753583726374,0,0,0,84.1951017398129
1.317,463.66,31.0,4.9412e-05,CN(CC(COC(=O))O)C(=O)C(=O)O,True,0,0,6,0,7,0,1,0,0,9.0,10,205.166,-1.9366999999999988,-1.9366999999999988,104.14,0.5075889767310373,2,5,5,14,79.87531641844278,11.137828201504695,6.485269665192931,12.370000000000001,5.921127886181343,0.5714285714285714,0,0,0,0,0.3940772097547566,-0.4740860862913836,-0.0796984348831974,3,2,0,0,0,0,0,0,1,0,0,50.166666666666664,3.583333333333333,10.757007275132274,-1.6009206244226084,4.712366341719449,0,0,0,79.87531641844278
1.448,418.67,31.0,2.6923e-05,CCOC(=O)C(CNC(=O))N,True,0,0,3,0,6,0,2,0,0,8.0,9,160.17299999999997,-1.3771999999999986,-1.3771999999999986,81.42,0.5083253731902382,2,4,5,11,64.89030391002775,8.69023444431199,5.218744015013407,9.900000000000002,5.667268646056526,0.6666666666666666,0,0,0,0,0.3242387315548631,-0.4647771539380115,-0.08314962852869043,2,1,1,1,2,0,0,0,1,0,0,34.0,3.090909090909091,10.745740740740741,-0.7637500000000006,3.8623189040860137,0,0,0,64.89030391002775
1.2975,466.73,31.0,8.1858e-05,COC(=O)CSCC(CO)OC(=O),True,0,0,5,0,7,0,0,1,1,9.0,10,208.235,-0.5735000000000001,-0.5735000000000001,72.83000000000001,0.3497490815664994,1,6,7,13,80.39638215087174,10.104448006685086,6.239912065068585,12.25,7.876405664306539,0.7142857142857143,0,0,0,0,0.3151148565672571,-0.4683891548916701,-0.072893575496198,2,2,0,0,0,0,0,0,2,0,0,40.333333333333336,3.1025641025641026,10.623580876795163,-0.5489295162509453,3.963652821362042,0,0,0,80.39638215087174
1.401,446.77,19.0,6.0017e-05,CC(C)(C)C(CN)NCCOC(=O),True,0,0,2,0,9,0,2,0,0,8.0,9,188.271,0.12240000000000056,0.12240000000000056,64.35,0.3417945408480329,2,4,6,13,79.82360815317382,10.319990956308914,6.019385277895634,12.390000000000002,5.937904811898852,0.8888888888888888,0,0,0,0,0.292622775848674,-0.46654616364677925,-0.08459775621960029,1,1,1,1,2,0,0,0,1,0,0,32.08333333333333,2.4679487179487176,9.841288619614513,0.13485012755102033,2.703478495300591,0,0,0,79.82360815317382
1.3614,474.78,17.0,6.3801e-05,CCCC(C)(N)C(=O)NCCCOC(=O),True,0,0,3,0,10,0,2,0,0,11.0,12,216.28099999999995,0.18320000000000003,0.18320000000000003,81.42000000000002,0.3764547047590867,2,4,8,15,90.35007236761419,11.734204518682008,7.042040647214671,13.900000000000002,7.225857363237215,0.8,0,0,0,0,0.2925766327329146,-0.46782935087202093,-0.07440302719126465,2,1,1,1,2,0,0,0,1,0,0,40.41666666666667,2.6944444444444446,11.54094246031746,-0.805291438334593,3.57277914718478,0,0,0,90.35007236761419
1.368,473.75,17.0,5.8858e-05,C=C(CO)C(=O)NCC(CCC)OC(=O),True,0,0,4,0,10,0,1,0,0,9.0,10,215.24899999999997,-0.007200000000000539,-0.007200000000000539,75.63,0.3513605173543199,2,4,8,15,89.11481239061324,11.681798275874712,7.150595667591544,13.639999999999999,7.990443429185703,0.6,0,0,0,0,0.29291824408586187,-0.46270805577447904,-0.07503081260114294,2,1,0,1,1,0,0,0,1,0,0,43.66666666666666,2.9111111111111105,11.172503306878305,-0.42305366591080884,3.837022891854024,0,0,0,89.11481239061324
1.4706,460.75,14.0,6.1234e-05,CC(CC(=O)NCCCCO)NC(=O),True,0,0,3,0,9,0,2,0,0,11.0,12,202.25400000000002,-0.6003000000000001,-0.6003000000000001,78.43,0.38777972252711934,3,3,8,14,83.87579026250204,10.811554787871634,6.701907262607799,12.9,8.496118021753501,0.7777777777777778,0,0,0,0,0.22155120241582615,-0.3963753764503705,-0.0855832532235907,2,0,0,2,2,0,0,0,0,0,0,39.5,2.8214285714285716,11.161897675736961,-0.1339427700092386,3.8190334417033363,0,0,0,83.87579026250204
1.3614,474.78,17.0,3.9203e-05,CC(N)C(=O)NCCC(OC(=O))C(C)C,True,0,0,3,0,10,0,2,0,0,9.0,10,216.28099999999998,0.03750000000000031,0.03750000000000031,81.42000000000002,0.37645470475908666,2,4,7,15,90.35007236761419,11.844934982691242,6.9852696651929325,13.900000000000002,7.225857363237215,0.8,0,0,0,0,0.29286354472952414,-0.4642438905915461,-0.07325595923995602,2,1,1,1,2,0,0,0,1,0,0,40.66666666666667,2.7111111111111112,11.105570200302344,-0.5051024607373817,3.54308389009813,0,0,0,90.35007236761419
1.2608,472.76,31.0,1.1403e-05,C=CCN(C)C(=O)C(N)C(C)(C)OC(=O),True,0,0,3,0,10,0,2,0,0,9.0,10,214.265,-0.09030000000000027,-0.09030000000000027,72.63,0.3389727673675122,1,4,6,15,89.87044082202524,12.060477932315068,6.86340785226059,13.639999999999999,5.503714193160258,0.6,0,0,0,0,0.2931831199922298,-0.4596486626332281,-0.068479660158237,2,1,1,0,1,0,0,0,1,0,0,42.25000000000001,2.8166666666666673,11.71164351851852,-1.0056911375661377,3.6933927982175403,0,0,0,89.87044082202524
1.4987,474.78,31.0,4.4758e-05,CC(N)C(CCCCCC(=O)O)NC(=O),True,0,0,3,0,10,0,2,0,0,10.0,11,216.28100000000003,0.4832999999999996,0.4832999999999996,92.42000000000002,0.42731446590315375,3,3,9,15,90.03076089030334,11.681798275874712,7.074586062669974,13.900000000000002,8.22831854420972,0.8,0,0,0,0,0.302839556574222,-0.48123038978516347,-0.08661544849659017,2,1,1,1,2,0,0,0,0,0,0,42.333333333333336,2.8222222222222224,10.253514762003668,-0.7594820011337864,3.718713732925161,0,0,0,90.03076089030334
1.3553,475.76,17.0,4.1351e-05,CCC(CNC(=O)CC(C)(C)O)OC(=O),True,0,0,4,0,10,0,1,0,0,9.0,10,217.265,0.2151999999999999,0.2151999999999999,75.63,0.34810024624306724,2,4,7,15,89.80441542279748,11.897341225498538,6.886358674475311,13.900000000000002,6.396026049508072,0.8,0,0,0,0,0.29291807129377134,-0.4627192526605639,-0.07168326292460467,2,1,0,1,1,0,0,0,1,0,0,42.75000000000001,2.8500000000000005,11.268317743764172,-1.0165566735953644,3.9445520652259782,0,0,0,89.80441542279748
1.3612,473.75,19.0,5.8127e-05,C=CCCC(CO)NC(=O)C(C)OC(=O),True,0,0,4,0,10,0,1,0,0,10.0,11,215.24899999999997,-0.008800000000000363,-0.008800000000000363,75.63,0.3513605173543199,2,4,8,15,89.11481239061324,11.681798275874712,7.150595667591542,13.639999999999999,7.990443429185703,0.6,0,0,0,0,0.29335741111544716,-0.45476920792651315,-0.07672525384505542,2,1,0,1,1,0,0,0,1,0,0,43.833333333333336,2.9222222222222225,11.333476001511716,-0.8330730347694637,3.8831006790822125,0,0,0,89.11481239061324
1.4784,477.73,31.0,4.6532e-05,COC(=O)C(C)(C)NCC(CO)OC(=O),True,0,0,5,0,9,0,1,0,0,9.0,10,219.237,-0.9384999999999994,-0.9384999999999994,84.86000000000001,0.38706970082604675,2,6,7,15,88.55301853790775,11.897341225498538,6.973892299792809,13.860000000000001,6.36348765705714,0.7777777777777778,0,0,0,0,0.32497610600612814,-0.46765270175767143,-0.07560652039075627,2,2,0,1,1,0,0,0,2,0,0,44.75,2.9833333333333334,11.234691987906274,-0.8805413832199545,3.909099335511431,0,0,0,88.55301853790775
1.3814,417.68,19.0,8.0175e-05,CC(CCNC(=O))C(=O)CO,True,0,0,3,0,7,0,1,0,0,8.0,9,159.18499999999997,-0.6800000000000004,-0.6800000000000004,66.4,0.41712472908879616,2,3,6,11,65.59604385010077,8.69023444431199,5.218744015013407,10.100000000000001,5.852867365944515,0.7142857142857143,0,0,0,0,0.20662304338200094,-0.3885801498887724,-0.08170505236072635,2,0,0,1,1,0,0,0,0,0,0,34.0,3.090909090909091,10.739864890400606,-0.41442861866969016,4.122619370765421,0,0,0,65.59604385010077
1.3482,475.81,19.0,5.0254e-05,CCCC(C)(CNCC(CC)OC(=O))O,True,0,0,3,0,11,0,1,0,0,10.0,11,217.30899999999997,1.0786999999999998,1.0786999999999998,58.56,0.2694780243800303,2,4,9,15,92.00783543715035,11.734204518682008,7.05317199613778,14.390000000000002,7.651829468630145,0.9090909090909091,0,0,0,0,0.2928998241250124,-0.4632431384704967,-0.07581128984583506,1,1,0,1,1,0,0,0,1,0,0,37.083333333333336,2.4722222222222223,10.13733071509519,-0.6724004393424035,3.2256780667321707,0,0,0,92.00783543715035
1.4146,447.75,17.0,6.8974e-05,CC(CNCC(C)(C)COC(=O))O,True,0,0,3,0,9,0,1,0,0,9.0,10,189.255,0.15599999999999997,0.15599999999999997,58.56,0.30942379329476105,2,4,7,13,79.27795120835711,10.319990956308912,5.977162391216211,12.390000000000002,5.937904811898852,0.8888888888888888,0,0,0,0,0.2925963971106339,-0.4672789235611001,-0.08369589153188949,1,1,0,1,1,0,0,0,1,0,0,34.083333333333336,2.621794871794872,9.950927526874947,-0.3446394977744187,3.208227716287601,0,0,0,79.27795120835711
1.456,460.75,17.0,4.1836e-05,CCC(N)C(=O)NC(C)CCOC(=O),True,0,0,3,0,9,0,2,0,0,10.0,11,202.25399999999993,-0.20849999999999946,-0.20849999999999946,81.42000000000002,0.40256311370850534,2,4,7,14,83.9851302532176,10.974691494688164,6.612590865130758,12.9,7.3176284871383475,0.7777777777777778,0,0,0,0,0.29257681318693507,-0.4678178209357071,-0.07659856253298036,2,1,1,1,2,0,0,0,1,0,0,38.83333333333333,2.7738095238095233,11.270710978835979,-0.4542228311077521,3.6086282342052756,0,0,0,83.9851302532176
1.4056,460.75,16.0,5.925e-05,CCC(CCCNC(=O)CN)OC(=O),True,0,0,3,0,9,0,2,0,0,10.0,11,202.254,-0.20689999999999958,-0.20689999999999958,81.42000000000002,0.4025631137085052,2,4,8,14,83.98513025321758,10.811554787871634,6.739912065068585,12.9,8.496118021753501,0.7777777777777778,0,0,0,0,0.2928523975500549,-0.4645996035100757,-0.07721104452311194,2,1,1,1,2,0,0,0,1,0,0,38.5,2.75,10.72820027084908,-0.15800537498950162,3.51190130467251,0,0,0,83.98513025321758
1.4486,461.78,17.0,2.2326e-05,CC(C)(CCO)NCC(C)(C)OC(=O),True,0,0,3,0,10,0,1,0,0,9.0,10,203.28199999999998,0.6885999999999997,0.6885999999999997,58.559999999999995,0.2880727265571964,2,4,7,14,85.64289332275372,11.242640687119287,6.328427124746191,13.39,5.315199752258591,0.9,0,0,0,0,0.29315754785105447,-0.4605201420434165,-0.07626996905941762,1,1,0,1,1,0,0,0,1,0,0,36.0,2.5714285714285716,10.1806995622323,-0.5054804421768706,3.1527875620403343,0,0,0,85.64289332275372
1.426,485.76,31.0,3.2363e-05,C=CC=CCC(=O)NCC(O)C(C)OC(=O),True,0,0,4,0,11,0,1,0,0,12.0,13,227.26000000000002,0.15729999999999983,0.15729999999999983,75.63,0.3327906362756314,2,4,8,16,94.79015147282558,12.38890505706126,7.612590865130757,14.38,8.669313972345149,0.45454545454545453,0,0,0,0,0.2929390403553059,-0.4620508346026792,-0.07665905189375635,2,1,0,1,1,0,0,0,1,0,0,46.33333333333333,2.895833333333333,11.18466222600151,-0.9050612034937433,3.794515246722036,0,0,0,94.79015147282558
1.487,476.71,14.0,5.3584e-05,CC(OC(=O))C(=O)NCC(=O)NCCO,True,0,0,5,0,8,0,2,0,0,11.0,12,218.20899999999997,-2.227399999999998,-2.227399999999998,104.73,0.4799527058920577,3,5,7,15,86.78591547765609,11.681798275874712,7.112590865130759,13.370000000000001,7.744209491764767,0.625,0,0,0,0,0.2933574112453164,-0.4547691790113618,-0.07973710602662717,3,1,0,2,2,0,0,0,1,0,0,48.666666666666664,3.2444444444444445,11.086824373267826,-0.9230168440833129,4.365117706266064,0,0,0,86.78591547765609
1.4677,477.73,26.0,6.489e-05,CCOCC(=O)NC(CO)C(C)OC(=O),True,0,0,5,0,9,0,1,0,0,10.0,11,219.237,-0.9384999999999994,-0.9384999999999994,84.86000000000001,0.38706970082604675,2,5,8,15,88.55301853790775,11.681798275874712,7.150595667591544,13.860000000000001,8.191675267956287,0.7777777777777778,0,0,0,0,0.2929202833103831,-0.46259888281536293,-0.07895498102776327,2,1,0,1,1,0,0,0,2,0,0,44.33333333333334,2.955555555555556,11.188846371882086,-0.6081887755102044,3.9431723627264175,0,0,0,88.55301853790775
1.3482,475.81,19.0,4.401e-05,CC(C)(CNCC(O)C(C)(C)C)OC(=O),True,0,0,3,0,11,0,1,0,0,9.0,10,217.30899999999997,0.9345999999999998,0.9345999999999998,58.559999999999995,0.2694780243800303,2,4,6,15,92.0078354371503,12.112884175122364,6.688487256621397,14.390000000000002,5.467232858502,0.9090909090909091,0,0,0,0,0.29315754570078917,-0.4605204356083063,-0.07398732857277047,1,1,0,1,1,0,0,0,1,0,0,37.83333333333333,2.5222222222222217,10.177383786848072,-0.5284183673469385,3.2227846764502943,0,0,0,92.0078354371503
1.4418,461.74,19.0,3.3694e-05,CCC(C)(OC(=O))C(=O)N(C)CCO,True,0,0,4,0,9,0,1,0,0,8.0,9,203.23799999999994,-0.2212,-0.2212,66.84,0.3288755055649043,1,4,6,14,83.64944479499621,11.19023444431199,6.513384421517451,12.9,5.592496341125747,0.7777777777777778,0,0,0,0,0.29363719618207257,-0.4514558825292193,-0.0668515394403348,2,1,0,0,0,0,0,0,1,0,0,40.91666666666666,2.922619047619047,11.706805555555555,-1.1193750000000002,4.059772737119086,0,0,0,83.64944479499621
1.3441,463.75,26.0,6.0281e-05,CCONCC(CC(C)(C)O)OC(=O),True,0,0,4,0,9,0,1,0,0,8.0,9,205.254,0.2300999999999998,0.2300999999999998,67.78999999999999,0.3302737096475586,2,5,8,14,84.34553493734197,11.02709773749546,6.492511824357958,13.350000000000001,6.752147502891277,0.8888888888888888,0,0,0,0,0.2929033029135684,-0.4630180794612089,-0.07928943433502271,1,1,0,1,1,0,0,0,1,0,0,37.583333333333336,2.6845238095238098,10.161362040186445,-0.8595522722978082,3.349914734400834,0,0,0,84.34553493734197
1.456,460.75,17.0,8.0512e-05,CC(CCNC(=O)C(C)(C)N)OC(=O),True,0,0,3,0,9,0,2,0,0,9.0,10,202.25399999999996,-0.2084999999999994,-0.2084999999999994,81.42000000000002,0.4025631137085053,2,4,6,14,83.98513025321758,11.19023444431199,6.375227325552202,12.9,5.592496341125747,0.7777777777777778,0,0,0,0,0.29284354057471057,-0.46481274717238413,-0.0732785161278626,2,1,1,1,2,0,0,0,1,0,0,39.25000000000001,2.8035714285714293,11.257474017384732,-0.8663151533761657,3.634874404292282,0,0,0,83.98513025321758
1.4087,445.74,19.0,8.4291e-05,C=CC(CNC(CC)COC(=O))O,True,0,0,3,0,9,0,1,0,0,9.0,10,187.23899999999998,0.07449999999999984,0.07449999999999984,58.56,0.3127553554547931,2,4,8,13,78.58834817617286,10.104448006685086,6.239912065068584,12.129999999999999,7.762336280022209,0.6666666666666666,0,0,0,0,0.29263333931066215,-0.46624101109048205,-0.08709530050723319,1,1,0,1,1,0,0,0,1,0,0,35.16666666666667,2.7051282051282053,9.90398478835979,-0.5506656273620563,3.2387877830502494,0,0,0,78.58834817617286
1.4125,459.77,16.0,5.2554e-05,CC(C)(CCCNC(=O))NC(=O)CN,True,0,0,2,0,9,0,3,0,0,10.0,11,201.26999999999998,-0.6338999999999981,-0.6338999999999981,84.22,0.4184428876633378,3,3,7,14,84.42144720731875,11.02709773749546,6.515167193676996,12.9,6.36835728120355,0.7777777777777778,0,0,0,0,0.23364482904058312,-0.3586781746439745,-0.08325743546602561,2,0,1,2,3,0,0,0,0,0,0,37.91666666666667,2.7083333333333335,11.008383015243135,-0.26287934618291775,3.47137248616565,0,0,0,84.42144720731875
1.4327,476.75,16.0,0.00010064,CC(C)C(CCONC(=N)COC(=O))O,True,0,0,4,0,9,0,2,0,0,11.0,12,218.253,0.06486999999999993,0.06486999999999993,91.64,0.4198796809207663,3,5,8,15,89.03088593660675,11.681798275874712,7.074586062669974,13.860000000000001,8.191675267956287,0.7777777777777778,0,0,0,0,0.29302581030552,-0.4596913905585494,-0.08833259820629812,1,1,0,1,1,0,0,0,1,0,0,42.33333333333333,2.822222222222222,9.783002613618144,-0.40999183778449666,3.3848467037825096,0,0,0,89.03088593660675
1.4559,459.76,19.0,3.5573e-05,C=CC(C)(CNCC(C)(C)O)OC(=O),True,0,0,3,0,10,0,1,0,0,8.0,9,201.266,0.46459999999999996,0.46459999999999996,58.559999999999995,0.2909582343763974,2,4,7,14,84.95329029056948,11.242640687119287,6.328427124746191,13.129999999999999,5.120783367735958,0.7,0,0,0,0,0.29348873688771754,-0.4559711362003818,-0.07717480133589914,1,1,0,1,1,0,0,0,1,0,0,37.5,2.6785714285714284,10.192266117094986,-0.774544713718821,3.27693109332849,0,0,0,84.95329029056948
1.4987,474.78,31.0,3.5437e-05,CC(C)CCCNC(=O)C(COC(=O))N,True,0,0,3,0,10,0,2,0,0,11.0,12,216.28099999999998,0.03910000000000047,0.03910000000000047,81.42,0.3764547047590866,2,4,8,15,90.35007236761419,11.681798275874712,7.074586062669972,13.900000000000002,8.22831854420972,0.8,0,0,0,0,0.29264819528980435,-0.4656779217753143,-0.0760118109248254,2,1,1,1,2,0,0,0,1,0,0,40.333333333333336,2.688888888888889,11.261525888133031,-0.7692129629629629,3.506223869856644,0,0,0,90.35007236761419
1.3895,404.64,31.0,3.1633e-05,CNC(=O)C(CO)NC(=O),True,0,0,3,0,5,0,2,0,0,6.0,7,146.146,-2.1606999999999994,-2.1606999999999994,78.43,0.5366551256962216,3,3,4,10,58.4160218049156,7.983127663125442,4.756748817474191,8.9,4.748377730084585,0.6,0,0,0,0,0.24421136731575835,-0.39367923162481727,-0.09866986709384076,2,0,0,2,2,0,0,0,0,0,0,33.5,3.35,10.640462962962964,-0.8310185185185188,4.262652121947839,0,0,0,58.4160218049156
1.4295,445.78,17.0,7.2529e-05,CN(CCCN)CC(C)(C)NC(=O),True,0,0,1,0,9,0,3,0,0,9.0,10,187.287,-0.20839999999999875,-0.20839999999999875,58.36,0.31160731924799906,2,3,7,13,80.4698965938703,10.319990956308912,6.015167193676995,12.390000000000002,5.937904811898852,0.8888888888888888,0,0,0,0,0.20707687987206905,-0.3525114978283246,-0.08629809550671355,1,0,1,1,2,0,0,0,0,0,0,30.75,2.3653846153846154,10.266388337742505,-0.1616085600907029,2.632734970924525,0,0,0,80.4698965938703
1.3614,474.78,17.0,7.3401e-05,CC(CNC(=O))C(=O)NC(CO)C(C)C,True,0,0,3,0,10,0,2,0,0,9.0,10,216.28099999999998,-0.4983999999999986,-0.4983999999999986,78.43,0.3626300969571993,3,3,7,15,90.24073237689863,11.844934982691242,7.023274467653717,13.900000000000002,7.225857363237215,0.8,0,0,0,0,0.22441336447051044,-0.39423200908891515,-0.08162643279039318,2,0,0,2,2,0,0,0,0,0,0,41.66666666666667,2.777777777777778,11.544490740740741,-0.288888888888889,3.864238247278056,0,0,0,90.24073237689863
1.4631,459.77,17.0,9.859e-05,CC(CN)NC(=O)C(C)C(C)NC(=O),True,0,0,2,0,9,0,3,0,0,9.0,10,201.26999999999998,-0.7795999999999996,-0.7795999999999996,84.22,0.4184428876633378,3,3,6,14,84.42144720731874,11.137828201504695,6.523274467653717,12.9,6.36835728120355,0.7777777777777778,0,0,0,0,0.2246403993320051,-0.3554350342989323,-0.08247203804672334,2,0,1,2,3,0,0,0,0,0,0,38.166666666666664,2.726190476190476,11.506018518518518,-0.2553703703703707,3.6318754231277404,0,0,0,84.42144720731874
1.355,475.81,17.0,4.5189e-05,CC(CCNC(CO)C(C)(C)C)OC(=O),True,0,0,3,0,11,0,1,0,0,9.0,10,217.30899999999997,0.9345999999999998,0.9345999999999998,58.559999999999995,0.2694780243800303,2,4,7,15,92.0078354371503,11.897341225498538,6.913232128012987,14.390000000000002,6.79710573419516,0.9090909090909091,0,0,0,0,0.2928432299055246,-0.4648327162539808,-0.07792072670023939,1,1,0,1,1,0,0,0,1,0,0,37.416666666666664,2.4944444444444445,10.045100623582767,-0.0747118291761153,3.085246294453621,0,0,0,92.0078354371503
1.435,463.71,17.0,4.9786e-05,CC(OC(=O))C(=O)NOCC(C)(C)O,True,0,0,5,0,8,0,1,0,0,9.0,10,205.20999999999998,-0.6334000000000004,-0.6334000000000004,84.86000000000001,0.4135276058671606,2,5,6,14,82.14211492298911,11.19023444431199,6.365190624420133,12.86,5.560808938234775,0.75,0,0,0,0,0.29335879476207427,-0.45467841135848747,-0.07226395277267281,2,1,0,1,1,0,0,0,1,0,0,43.25,3.0892857142857144,11.017174981103553,-1.0257595978206098,3.9991455244795837,0,0,0,82.14211492298911
1.255,473.75,31.0,3.5939e-05,C=CCCC(=O)N(C)CC(COC(=O))O,True,0,0,4,0,10,0,1,0,0,11.0,12,215.249,-0.05509999999999987,-0.05509999999999987,66.84,0.3105240907042542,1,4,8,15,89.32478387720855,11.681798275874712,7.112590865130759,13.639999999999999,7.990443429185703,0.6,0,0,0,0,0.2926718576193829,-0.4650711868080993,-0.0746437144260015,2,1,0,0,0,0,0,0,1,0,0,43.5,2.9,11.367886904761903,-0.8399248866213156,3.8909231549446956,0,0,0,89.32478387720855
1.4125,459.77,16.0,4.8326e-05,CCC(CNC(=O)CCCNC(=O))N,True,0,0,2,0,9,0,3,0,0,11.0,12,201.26999999999998,-0.6338999999999984,-0.6338999999999984,84.22,0.4184428876633378,3,3,8,14,84.42144720731875,10.811554787871634,6.701907262607799,12.9,8.496118021753501,0.7777777777777778,0,0,0,0,0.21961702875088554,-0.3586647604674862,-0.08554407161009832,2,0,1,2,3,0,0,0,0,0,0,37.5,2.6785714285714284,11.143803854875284,-0.012408352229780428,3.5130760337315654,0,0,0,84.42144720731875
1.3421,476.79,19.0,5.3509e-05,CC(NC(COC(=O))CN(C)C)C(C)O,True,0,0,3,0,10,0,2,0,0,8.0,9,218.297,-0.551499999999999,-0.551499999999999,61.8,0.2831005465031585,2,5,8,15,91.40272699295708,11.844934982691242,6.968432912787325,14.35,7.616924781864601,0.9,0,0,0,0,0.29263417694894756,-0.46618688317767615,-0.08475110842671972,1,1,0,1,1,0,0,0,1,0,0,38.0,2.533333333333333,10.101761148904005,-0.4250987339380199,3.1080638748738565,0,0,0,91.40272699295708
1.355,475.81,17.0,5.1666e-05,CCCCC(CNCCC(C)O)OC(=O),True,0,0,3,0,11,0,1,0,0,10.0,11,217.309,1.0786999999999998,1.0786999999999998,58.559999999999995,0.26947802438003027,2,4,10,15,92.00783543715033,11.518661569058182,7.201907262607801,14.390000000000002,9.926624682900304,0.9090909090909091,0,0,0,0,0.29289999636391084,-0.46323200851957025,-0.07839266134877089,1,1,0,1,1,0,0,0,1,0,0,36.66666666666667,2.4444444444444446,10.229344476988327,-0.2790915270429162,3.0954646353388378,0,0,0,92.00783543715033
1.4919,475.77,31.0,0.00010311,CN(C)CCCNC(=O)C(CO)NC(=O),True,0,0,3,0,9,0,3,0,0,10.0,11,217.269,-1.838799999999997,-1.838799999999997,81.67000000000002,0.3758934776705375,3,4,8,15,89.63562393270541,11.681798275874712,7.112590865130758,13.860000000000001,8.191675267956287,0.7777777777777778,0,0,0,0,0.2444702579118088,-0.39367922995565086,-0.08874260549878156,2,0,0,2,2,0,0,0,0,0,0,42.0,2.8,11.302781557067272,-0.8455035903250192,3.7903724106464636,0,0,0,89.63562393270541
1.3701,427.72,31.0,3.5653e-05,C=CCC(CC=C)(CN)OC(=O),True,0,0,2,0,9,0,1,0,0,6.0,7,169.224,1.0090999999999999,1.0090999999999999,52.32,0.30917600340377255,1,3,7,12,72.89453990519726,9.449747468305834,5.742640687119286,10.909999999999998,5.546327874677207,0.4444444444444444,0,0,0,0,0.2932000927886593,-0.4592699156965769,-0.0794213994985384,1,1,1,0,1,0,0,0,1,0,0,32.25,2.6875,10.18264030612245,-0.6336805555555556,2.939203646018225,0,0,0,72.89453990519726
1.4489,461.74,17.0,3.7164e-05,CC(COC(=O))NC(=O)CC(C)(C)O,True,0,0,4,0,9,0,1,0,0,9.0,10,203.23799999999997,-0.17490000000000022,-0.17490000000000022,75.63,0.37212529153012724,2,4,6,14,83.43947330840088,11.19023444431199,6.348353872014525,12.9,5.592496341125747,0.7777777777777778,0,0,0,0,0.29265147988162543,-0.46572654261985375,-0.07435037646683021,2,1,0,1,1,0,0,0,1,0,0,41.25,2.9464285714285716,11.217249149659864,-1.0185321790753337,4.0004452088513265,0,0,0,83.43947330840088
1.456,460.75,17.0,3.6953e-05,CCC(CCNC(=O)C(C)NC(=O))O,True,0,0,3,0,9,0,2,0,0,10.0,11,202.25400000000002,-0.6018999999999998,-0.6018999999999998,78.43,0.38777972252711934,3,3,7,14,83.87579026250205,10.974691494688164,6.612590865130759,12.9,7.3176284871383475,0.7777777777777778,0,0,0,0,0.2417817798596432,-0.39307202692217696,-0.08250196965556819,2,0,0,2,2,0,0,0,0,0,0,39.833333333333336,2.8452380952380953,11.18864843159486,-0.5219727891156467,3.9339965566547703,0,0,0,83.87579026250205
1.4784,477.73,31.0,2.1829e-05,CN(CC(COC(=O))O)C(C)(C)C(=O)O,True,0,0,5,0,9,0,1,0,0,9.0,10,219.237,-0.6846999999999996,-0.6846999999999996,87.07000000000001,0.3971501160844201,2,5,7,15,88.44367854719222,12.060477932315068,6.818602998526266,13.860000000000001,5.670840567860766,0.7777777777777778,0,0,0,0,0.32302953560402636,-0.4798793216154028,-0.08241916638853261,2,2,0,0,0,0,0,0,1,0,0,46.74999999999999,3.1166666666666663,10.847309697026958,-1.0673026502267575,4.223221391776732,0,0,0,88.44367854719222
